run_group,stage,layer,family,case_id,role,source_path,role_call_count,hydrated_bytes,hydrated_item_count,memory_bytes,memory_item_count,artifact_bytes,artifact_item_count,text_bytes,text_item_count,table_bytes,table_item_count,state_ref_count,prompt_bytes,prompt_visible_bytes,prompt_scaffolding_bytes,non_external_prompt_visible_bytes,completion_tokens,replay_class,quality_pass
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-003,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-003/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1211.0,0.0,1211.0,0.0,317.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-003,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-003/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5922.0,4338.0,1584.0,0.0,35.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-003,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-003/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5720.0,4338.0,1382.0,0.0,35.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-003,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-003/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,222.0,1.0,1929.0,,2409.0,48.0,0.0,5378.0,4560.0,818.0,222.0,69.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-004,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-004/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1231.0,0.0,1231.0,0.0,370.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-004,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-004/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5920.0,4338.0,1582.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-004,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-004/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5714.0,4338.0,1376.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-004,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-004/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,220.0,1.0,1929.0,,2409.0,48.0,0.0,5372.0,4558.0,814.0,220.0,65.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-005,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-005/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1203.0,0.0,1203.0,0.0,251.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-005,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-005/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5638.0,4338.0,1300.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-005,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-005/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,0.0,0.0,1929.0,,2409.0,48.0,0.0,5461.0,4338.0,1123.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-005,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-005/logs/task_metrics.json,1.0,1929.0,8.0,0.0,0.0,228.0,1.0,1929.0,,2409.0,48.0,0.0,5396.0,4566.0,830.0,228.0,81.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-006,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-006/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1198.0,0.0,1198.0,0.0,333.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-006,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-006/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4373.0,3098.0,1275.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-006,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-006/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4237.0,3098.0,1139.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-006,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-006/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,218.0,1.0,921.0,,2177.0,48.0,0.0,4086.0,3316.0,770.0,218.0,67.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-007,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-007/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1170.0,0.0,1170.0,0.0,228.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-007,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-007/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4517.0,3098.0,1419.0,0.0,35.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-007,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-007/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4440.0,3098.0,1342.0,0.0,35.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-007,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-007/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,222.0,1.0,921.0,,2177.0,48.0,0.0,4098.0,3320.0,778.0,222.0,71.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-008,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-008/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1157.0,0.0,1157.0,0.0,224.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-008,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-008/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4507.0,3098.0,1409.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-008,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-008/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4434.0,3098.0,1336.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-008,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-008/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,220.0,1.0,921.0,,2177.0,48.0,0.0,4092.0,3318.0,774.0,220.0,80.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-009,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-009/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1206.0,0.0,1206.0,0.0,291.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-009,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-009/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4288.0,3098.0,1190.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-009,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-009/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,0.0,0.0,921.0,,2177.0,48.0,0.0,4181.0,3098.0,1083.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-009,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-009/logs/task_metrics.json,1.0,921.0,8.0,0.0,0.0,228.0,1.0,921.0,,2177.0,48.0,0.0,4116.0,3326.0,790.0,228.0,55.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-010,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1263.0,0.0,1263.0,0.0,245.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-010,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3234.0,0.0,3234.0,0.0,37.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-010,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3168.0,0.0,3168.0,0.0,37.0,,True
p1_extension,17_flagship_refresh,L1,continuous_csv_table_analysis,csv-profile-010,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L1/csv-profile-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,,0.0,0.0,0.0,1072.0,250.0,822.0,250.0,47.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-001,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-001/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1265.0,0.0,1265.0,0.0,212.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-001,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-001/logs/task_metrics.json,1.0,720.0,3.0,0.0,0.0,0.0,0.0,720.0,,50.0,1.0,1.0,1998.0,770.0,1228.0,0.0,29.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-001,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-001/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,1.0,1.0,1192.0,50.0,1142.0,0.0,29.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-001,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-001/logs/task_metrics.json,1.0,720.0,3.0,0.0,0.0,215.0,1.0,720.0,,50.0,1.0,1.0,1788.0,985.0,803.0,215.0,72.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-002,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-002/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1256.0,0.0,1256.0,0.0,210.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-002,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-002/logs/task_metrics.json,1.0,720.0,3.0,185.0,1.0,0.0,0.0,720.0,,65.0,1.0,1.0,2453.0,970.0,1483.0,185.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-002,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-002/logs/task_metrics.json,1.0,0.0,0.0,185.0,1.0,0.0,0.0,0.0,,65.0,1.0,1.0,1643.0,250.0,1393.0,185.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-002,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-002/logs/task_metrics.json,1.0,720.0,3.0,185.0,1.0,226.0,1.0,720.0,,65.0,1.0,1.0,2023.0,1196.0,827.0,411.0,77.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-003,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-003/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1211.0,0.0,1211.0,0.0,317.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-003,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-003/logs/task_metrics.json,1.0,649.0,3.0,185.0,1.0,0.0,0.0,649.0,,50.0,1.0,1.0,2468.0,884.0,1584.0,185.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-003,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-003/logs/task_metrics.json,1.0,0.0,0.0,185.0,1.0,0.0,0.0,0.0,,50.0,1.0,1.0,1616.0,235.0,1381.0,185.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-003,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-003/logs/task_metrics.json,1.0,649.0,3.0,185.0,1.0,222.0,1.0,649.0,,50.0,1.0,1.0,1925.0,1106.0,819.0,407.0,64.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-004,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-004/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1231.0,0.0,1231.0,0.0,370.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-004,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-004/logs/task_metrics.json,1.0,652.0,3.0,387.0,2.0,0.0,0.0,652.0,,50.0,1.0,1.0,2672.0,1089.0,1583.0,387.0,33.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-004,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-004/logs/task_metrics.json,1.0,0.0,0.0,387.0,2.0,0.0,0.0,0.0,,50.0,1.0,1.0,1812.0,437.0,1375.0,387.0,33.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-004,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-004/logs/task_metrics.json,1.0,652.0,3.0,387.0,2.0,220.0,1.0,652.0,,50.0,1.0,1.0,2124.0,1309.0,815.0,607.0,68.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-005,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-005/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1203.0,0.0,1203.0,0.0,251.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-005,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-005/logs/task_metrics.json,1.0,720.0,3.0,387.0,2.0,0.0,0.0,720.0,,50.0,1.0,1.0,2458.0,1157.0,1301.0,387.0,31.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-005,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-005/logs/task_metrics.json,1.0,0.0,0.0,387.0,2.0,0.0,0.0,0.0,,50.0,1.0,1.0,1559.0,437.0,1122.0,387.0,31.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-005,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-005/logs/task_metrics.json,1.0,720.0,3.0,387.0,2.0,228.0,1.0,720.0,,50.0,1.0,1.0,2216.0,1385.0,831.0,615.0,67.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-006,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-006/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1198.0,0.0,1198.0,0.0,333.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-006,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-006/logs/task_metrics.json,1.0,344.0,3.0,387.0,2.0,0.0,0.0,344.0,,57.0,1.0,1.0,2103.0,788.0,1315.0,387.0,29.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-006,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-006/logs/task_metrics.json,1.0,0.0,0.0,387.0,2.0,0.0,0.0,0.0,,57.0,1.0,1.0,1619.0,444.0,1175.0,387.0,31.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-006,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-006/logs/task_metrics.json,1.0,344.0,3.0,387.0,2.0,218.0,1.0,344.0,,57.0,1.0,1.0,1817.0,1006.0,811.0,605.0,58.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-007,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-007/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1170.0,0.0,1170.0,0.0,228.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-007,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-007/logs/task_metrics.json,1.0,345.0,3.0,174.0,1.0,0.0,0.0,345.0,,57.0,1.0,1.0,2035.0,576.0,1459.0,174.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-007,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-007/logs/task_metrics.json,1.0,0.0,0.0,174.0,1.0,0.0,0.0,0.0,,57.0,1.0,1.0,1612.0,231.0,1381.0,174.0,35.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-007,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-007/logs/task_metrics.json,1.0,345.0,3.0,174.0,1.0,222.0,1.0,345.0,,57.0,1.0,1.0,1616.0,798.0,818.0,396.0,73.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-008,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-008/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1157.0,0.0,1157.0,0.0,224.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-008,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-008/logs/task_metrics.json,1.0,345.0,3.0,377.0,2.0,0.0,0.0,345.0,,57.0,1.0,1.0,2228.0,779.0,1449.0,377.0,33.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-008,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-008/logs/task_metrics.json,1.0,0.0,0.0,377.0,2.0,0.0,0.0,0.0,,57.0,1.0,1.0,1809.0,434.0,1375.0,377.0,33.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-008,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-008/logs/task_metrics.json,1.0,345.0,3.0,377.0,2.0,220.0,1.0,345.0,,57.0,1.0,1.0,1814.0,999.0,815.0,597.0,82.0,,True
p1_extension,17_flagship_refresh,L2,continuous_csv_table_analysis,csv-profile-009,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous/csv_table_profile/L2/csv-profile-009/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1206.0,0.0,1206.0,0.0,291.0,,True
